has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.678655,N/A,N/A,GPS BHARIPWADA,https://kys.udiseplus.gov.in/#/schooldetail/4801485/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Bharipwada Collem Goa,403410,N/A,amitagaonker07@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.739908,N/A,N/A,G.P.S BHARSE,https://kys.udiseplus.gov.in/#/schooldetail/4801471/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS BHARSE GAONDONGRIM CANACONA-GOA,403702,N/A,devidaskamat65@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.797963,N/A,N/A,G.P..S. BHATI,https://kys.udiseplus.gov.in/#/schooldetail/4801313/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Bhati, Sanguem - Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.860062,N/A,N/A,G.P.S BHATPAL,https://kys.udiseplus.gov.in/#/schooldetail/4801418/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS BHATPAL CANACONA GOA,403702,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.921929,N/A,N/A,G.P.S. BHINDE,https://kys.udiseplus.gov.in/#/schooldetail/4801280/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Bhinde Malkarnem Malkarnem Goa,403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:33.978244,N/A,N/A,G.P.S. BHOM,https://kys.udiseplus.gov.in/#/schooldetail/4800590/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gauthan Bhom Ponda Goa,403107,N/A,chitra17071973@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.051231,N/A,N/A,G.P.S BHUPAR,https://kys.udiseplus.gov.in/#/schooldetail/4801465/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS BHUPAR GAONDONGRIM CANACONA GOA,403702,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.109691,N/A,N/A,GPS BIMBOL,https://kys.udiseplus.gov.in/#/schooldetail/4801514/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Bimbol Collem Dharbandora,403410,N/A,jyotishivdekars@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.168531,N/A,N/A,G.P.S. BINVADDO BETALBATIM,https://kys.udiseplus.gov.in/#/schooldetail/4801091/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Govt Primary School Betalbatim,403713,N/A,purvalotlikar2016@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.228187,N/A,N/A,GPS BOLKARNE,https://kys.udiseplus.gov.in/#/schooldetail/4801529/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BOLKARNEM SACORDA DHARBANDORA GOA,403406,N/A,lakshandanaik7035@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.375615,N/A,N/A,G.P.S. BOMBAD,https://kys.udiseplus.gov.in/#/schooldetail/4801372/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.431850,N/A,N/A,G.P.S. BONBAG BETODA,https://kys.udiseplus.gov.in/#/schooldetail/4800684/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Bonbag Betoda Ponda Goa,401403,N/A,umaborkar32@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.491504,N/A,N/A,"G.P.S. BONDAI, BETUL",https://kys.udiseplus.gov.in/#/schooldetail/4801248/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Bondai Betul Quepem Goa,403723,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.547357,N/A,N/A,GPS BONDUMOL,https://kys.udiseplus.gov.in/#/schooldetail/4801554/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Bondumol Mollem Shigao,403410,N/A,naikdeepti77@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.610657,N/A,N/A,G.P.S. BORDA MARGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800944/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Govt Primary School Borda,403602,N/A,prabhumedini@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.676233,N/A,N/A,G.P.S BORIMOL,https://kys.udiseplus.gov.in/#/schooldetail/4801253/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,G.P.S. Borimol Shirvoi Quepem,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.744248,N/A,N/A,GPS BOTTAR,https://kys.udiseplus.gov.in/#/schooldetail/4801530/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BOTTAR, BOLKARNEM, SACORDA, DHARBANDORA GOA",403406,N/A,vmaulingkar@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.802336,N/A,N/A,GPS CASAVALI,https://kys.udiseplus.gov.in/#/schooldetail/4801555/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,CASAVALI MOLLEM DHARBANDORA GAO,403410,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.871619,N/A,N/A,G.P.S. CHANDOR,https://kys.udiseplus.gov.in/#/schooldetail/4800997/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Govt Pry School Chandor,403714,N/A,anceicaocolaco@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.928224,N/A,N/A,G.P.S. CHAN SHIRODA,https://kys.udiseplus.gov.in/#/schooldetail/4800609/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Chan Shiroda Ponda Goa,403103,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:34.987124,N/A,N/A,G.P.S CHAPOLI,https://kys.udiseplus.gov.in/#/schooldetail/4801448/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS CHAPOLI SHRISTHAL CANACONA GOA,403702,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:40.961194,N/A,N/A,G.P.S. CHAUDI,https://kys.udiseplus.gov.in/#/schooldetail/4801376/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,GPS CHAUDI CANACONA GOA,403702,N/A,arativedi@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.073922,N/A,N/A,"G.P.S. CHIMUTWADA, KURPE",https://kys.udiseplus.gov.in/#/schooldetail/4801332/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Chimutwada, Sanguem - Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.154456,N/A,N/A,G.P.S CHINCHNAGAR,https://kys.udiseplus.gov.in/#/schooldetail/4801211/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Borimol Borimol Quepem Goa,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.213492,N/A,N/A,G.P.S. CHIRPUTE BANDORA,https://kys.udiseplus.gov.in/#/schooldetail/4800659/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Chirpute Bandora Ponda Goa,403401,N/A,madhurivu@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.273708,N/A,N/A,GPS CODLI-TISK,https://kys.udiseplus.gov.in/#/schooldetail/4801507/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"CODLI TISK, DHARBANDORA GOA",403706,N/A,sampadagawas147@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.328074,N/A,N/A,"G.P.S. COLAMBA, RIVONA",https://kys.udiseplus.gov.in/#/schooldetail/4801353/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Colamb, Sanguem - Goa",403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.390166,N/A,N/A,GPS COLLEM,https://kys.udiseplus.gov.in/#/schooldetail/4801482/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Collem Dharbandora Goa,403410,N/A,varshadesai1978a@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.444465,N/A,N/A,"G.P.S. COSTI, KALAY",https://kys.udiseplus.gov.in/#/schooldetail/4801321/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Costi, Kalay- Sanguem, Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.501902,N/A,N/A,"G.P.S. COSTIMOL, KALAY",https://kys.udiseplus.gov.in/#/schooldetail/4801322/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Costimol, kalay, sanguem Goa",403704,N/A,snehagaonkar48@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.556683,N/A,N/A,G.P.S. CUNCOLIM,https://kys.udiseplus.gov.in/#/schooldetail/4801056/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Govt Primary School Cuncolim,403703,N/A,jaiminiphaldessai@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.611175,N/A,N/A,G.P.S. CUNCOLIM,https://kys.udiseplus.gov.in/#/schooldetail/4800705/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Cuncoliem Ponda Goa,403404,N/A,vindanaik6@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.672726,N/A,N/A,G.P.S. CURCHOREM,https://kys.udiseplus.gov.in/#/schooldetail/4801228/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,G.P.S. Curchorem Bepquegal Quepem Goa,403706,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.736389,N/A,N/A,GPS DABAL,https://kys.udiseplus.gov.in/#/schooldetail/4801501/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DABAL DHARBANDORA GOA,403706,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.790024,N/A,N/A,G.P.S DABEL,https://kys.udiseplus.gov.in/#/schooldetail/4801431/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS DABEL POINGIN CANACONA GOA,403702,N/A,priyadjay2474@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.851089,N/A,N/A,G.P.S. DABEM,https://kys.udiseplus.gov.in/#/schooldetail/4801291/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Dabem Dabem Morpirla Goa,403703,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.908902,N/A,N/A,"G.P.S. DANDO, SANGUEM",https://kys.udiseplus.gov.in/#/schooldetail/4801308/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"Dando, Sanguem Goa",403704,N/A,naikchandrakala67@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:41.970531,N/A,N/A,G.P.S. DAPODE,https://kys.udiseplus.gov.in/#/schooldetail/4801333/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"GPS Dapode, Sanguem Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.024096,N/A,N/A,G.P.S. DATTAGAD BETORA,https://kys.udiseplus.gov.in/#/schooldetail/4800653/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dattagad Betoda Ponda Goa,403409,N/A,naikmukta2014@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.076833,N/A,N/A,GPS DAUKOND,https://kys.udiseplus.gov.in/#/schooldetail/4801491/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DAUKOND DHARBANDORA GOA,403406,N/A,dicholkarsushmita574@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.131833,N/A,N/A,G.P.S. DAVORLIM,https://kys.udiseplus.gov.in/#/schooldetail/4801058/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Govt Primary School Davorlim,403707,N/A,priyagaonkar75@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.185246,N/A,N/A,GPS DAYANANDNAGAR,https://kys.udiseplus.gov.in/#/schooldetail/4801487/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DAYANANDNAGAR DHARBANDORA GOA,403406,N/A,vanitasulebhavikar@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.245437,N/A,N/A,G.P.S. DEAO CUSMAN,https://kys.udiseplus.gov.in/#/schooldetail/4801300/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,G.P.S. Deao Cusman Quepem Goa,403705,N/A,naiknayan41@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.306059,N/A,N/A,G.P.S. DEULAMOL,https://kys.udiseplus.gov.in/#/schooldetail/4801281/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Deulamol Malkarnem Quepem Goa,403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.365525,N/A,N/A,G.P.S  DEULMOL,https://kys.udiseplus.gov.in/#/schooldetail/4801255/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,G.P.S. Deulmol Shirvoi Quepem Goa,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.426626,N/A,N/A,G.P.S. DEULWADA BALLI,https://kys.udiseplus.gov.in/#/schooldetail/4801268/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Deulwada Balli Quepem Goa,403703,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.485944,N/A,N/A,G.P.S. DEULWADA BORIM,https://kys.udiseplus.gov.in/#/schooldetail/4800677/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Deulwada Borim Ponda Goa,403401,N/A,bhavanagovekar83@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.539630,N/A,N/A,G.P.S. DEVNAMOL,https://kys.udiseplus.gov.in/#/schooldetail/4801324/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Devnamol, Kalay Sanguem - Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.591431,N/A,N/A,G.P.S. DHADE,https://kys.udiseplus.gov.in/#/schooldetail/4801360/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Dhade, Sanvordem, Sanguem - Goa",403706,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.652137,N/A,N/A,GPS DHADEWADA,https://kys.udiseplus.gov.in/#/schooldetail/4801544/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DHADEWADA PILLIEM DHARBANDORA GOA,403406,N/A,sanaparsekar1234@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.720422,N/A,N/A,G.P.S DHAMADWADA,https://kys.udiseplus.gov.in/#/schooldetail/4801212/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.843425,N/A,N/A,GPS DHARBANDORA,https://kys.udiseplus.gov.in/#/schooldetail/4801488/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"TAMSADO, DHARBANDORA GOA",403406,N/A,surlakardeepti@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.896263,N/A,N/A,GPS DHARGE,https://kys.udiseplus.gov.in/#/schooldetail/4801547/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"DHARGE, SACORDA, DHARBANDORA GOA",403406,N/A,pujapandharmishe@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:42.950367,N/A,N/A,G.P.S. DHARJO,https://kys.udiseplus.gov.in/#/schooldetail/4800680/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dharjo Kundai ponda Goa,403115,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.000272,N/A,N/A,GPS DHAT,https://kys.udiseplus.gov.in/#/schooldetail/4801550/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Kajumol sangod Mollem Dharbandora,403410,N/A,gpsdhat@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.051957,N/A,N/A,G.P.S. DHATWADA USGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800597/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhatwada usgao ponda goa,403406,N/A,kamatsumitra80@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.101527,N/A,N/A,G.P.S. DHAUSHIRE,https://kys.udiseplus.gov.in/#/schooldetail/4800593/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Dhaushire Usgao Ponda,403406,N/A,shrutika028@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.151451,N/A,N/A,G. P.S. DHAWALKHAJAN,https://kys.udiseplus.gov.in/#/schooldetail/4801385/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS DHAWALKHAZAN AGONDA CANACONA GOA,403702,N/A,meghandesai691@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.200016,N/A,N/A,GPS DHULLAI,https://kys.udiseplus.gov.in/#/schooldetail/4801495/12,South Goa,Dharbandora,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,DHULLAI DHARBANDORA GOA,403406,N/A,nehaghadi2208@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.250152,N/A,N/A,G.P.S. DICARPALE,https://kys.udiseplus.gov.in/#/schooldetail/4800941/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Govt Primary School Dicarpali Near Fatima Church Dicarpali,403707,N/A,lalitamnaik18@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.298094,N/A,N/A,"G.P.S. DUDHAL, KALAY",https://kys.udiseplus.gov.in/#/schooldetail/4801323/12,South Goa,Sanguem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Dudhal, Kalay - Sanguem, Goa",403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.345193,N/A,N/A,G.P.S. DUTALE MADKAI,https://kys.udiseplus.gov.in/#/schooldetail/4800524/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,9-NA,NA,403404,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.391903,N/A,N/A,G.P.S. FATORDA,https://kys.udiseplus.gov.in/#/schooldetail/4801065/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Government Primary School Fatorda,403602,N/A,poonamshirodkar1980@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.441435,N/A,N/A,G.P.S FATORPA,https://kys.udiseplus.gov.in/#/schooldetail/4801225/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Fatorpa Fatorpa Quepem Goa,403703,N/A,roopali8441@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.492200,N/A,N/A,G.P.S. FRANCISCO LUIS GOMES NAVELIM,https://kys.udiseplus.gov.in/#/schooldetail/4800966/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Francis Luis Gomes Navelim,403707,N/A,beenarivankar@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.540737,N/A,N/A,G.P.S GAJANAN,https://kys.udiseplus.gov.in/#/schooldetail/4801256/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Khandiwada Curchorem,403706,N/A,rajeshreenaik3@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.587337,N/A,N/A,G.P.S. GALASHIRE KAVLE,https://kys.udiseplus.gov.in/#/schooldetail/4800531/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Galshire Kavale Ponda Goa,403401,N/A,deeptonaik0909@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.634147,N/A,N/A,G.P.S. GALWADA,https://kys.udiseplus.gov.in/#/schooldetail/4800638/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Galwada Priol Ponda Goa,403404,N/A,naikdeepti13@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.692239,N/A,N/A,G.P.S. GALWADA NIRANKAL,https://kys.udiseplus.gov.in/#/schooldetail/4800685/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Galwada Nirankal Ponda Goa,403401,N/A,gpagalwada123@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.744092,N/A,N/A,G.P.S GANEMORAD,https://kys.udiseplus.gov.in/#/schooldetail/4801285/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ganemorad Sheldem Quepem Goa,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.797883,N/A,N/A,G.P.S. GANJE,https://kys.udiseplus.gov.in/#/schooldetail/4800657/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ganje Usgao Ponda Goa,403406,N/A,chari.harshada@yahoo.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.864019,N/A,N/A,G.P.S. GANTAMAROD AQUEM BAIXO,https://kys.udiseplus.gov.in/#/schooldetail/4801098/12,South Goa,Salcete,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Ghantamorod Aquem Baixo Navelim,403707,N/A,pravinmathkarnaik@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.927163,N/A,N/A,G.P.S GAONKARWADA,https://kys.udiseplus.gov.in/#/schooldetail/4801282/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,G.P.S. Gaonkarwada Malkarnem Quepem Goa,403704,N/A,sawantsanjana881@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:43.990344,N/A,N/A,G.P.S. GAONKARWADA AMBAULIM,https://kys.udiseplus.gov.in/#/schooldetail/4801264/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"G.P.S. Gaonkarwada, Ambaulim, Quepem Goa",403705,N/A,naikvedanti0@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:44.055086,N/A,N/A,G.P.S GAONKARWADA DEAO,https://kys.udiseplus.gov.in/#/schooldetail/4801251/12,South Goa,Quepem,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,Gaonkarwada Deao Quepem Goa,403705,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:44.114996,N/A,N/A,G.P.S. GAONKARWADA  KHANDOLA,https://kys.udiseplus.gov.in/#/schooldetail/4800673/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Gaonkar Wada Marcel Ponda,403107,N/A,rajashrinaik01@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:44.169077,N/A,N/A,G.P.S. GAUNEM NO 1,https://kys.udiseplus.gov.in/#/schooldetail/4800664/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Gaunem No 1 Gaune Bandora,403401,N/A,warshadesai506@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T15:54:44.223038,N/A,N/A,G.P.S. GAUNEM NO 2,https://kys.udiseplus.gov.in/#/schooldetail/4800662/12,South Goa,Ponda,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,GPS Gaunem No 2 Gaune Bandora,403401,N/A,sumanphadate18@gmail.com
