has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.557498,,GOVT PRIMARY SCHOOL TEYLARABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300327/12,gpsteylerabad@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,2-Urban,"GPS, TEYLARABAD, DEO, SOUTH ANDAMAN",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300327/12,2025-08-07T00:28:39.942007,N/A,2-Urban,N/A,N/A,N/A,N/A,N/A,N/A,37,18,19,8,7,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.600780,,GOVT PRIMARY SCHOOL TIRUR,https://kys.udiseplus.gov.in/#/schooldetail/5300108/12,gpstirur2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,PORT BLAIR SOUTH ANDAMAN,744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300108/12,2025-08-07T00:28:47.054875,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,9,3,6,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.644573,,GOVT PRIMARY SCHOOL TSUNAMI PAHAD,https://kys.udiseplus.gov.in/#/schooldetail/5300089/12,gpstsunamipahad@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Tsunami Pahad, Bamboo Flat - II, South Andaman, 744107",744107,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300089/12,2025-08-07T00:28:54.083524,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,34,14,20,6,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.687671,,GOVT PRIMARY SCHOOL TUSNABAD,https://kys.udiseplus.gov.in/#/schooldetail/5300102/12,gpstusnabad@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,TUSHNABAD SOUTH ANDAMAN,744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300102/12,2025-08-07T00:29:00.851127,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,29,11,18,7,7,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.734153,,GOVT PRIMARY SCHOOL WEST WANDOOR,https://kys.udiseplus.gov.in/#/schooldetail/5300314/12,gpswestwandoor@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL WEST WANDOOR,744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300314/12,2025-08-07T00:29:07.796054,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,11,7,4,8,7,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.778518,,GOVT SECONDARY SCHOOL CALICUT,https://kys.udiseplus.gov.in/#/schooldetail/5300321/12,gsscalicut41@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Calicut Village, South Andaman",744105,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300321/12,2025-08-07T00:29:14.939614,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,143,67,76,25,18,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.824428,,GOVT SECONDARY SCHOOL DAIRY FARM,https://kys.udiseplus.gov.in/#/schooldetail/5300378/12,gssdf2015@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,"Govt Secondary School,Dairy Farm",744103,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300378/12,2025-08-07T00:29:22.086662,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,N/A,252,116,136,33,24,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.868871,,GOVT SECONDARY SCHOOL DELANIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300382/12,gssdelanipur1960@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,2-Urban,"GSS Delanipur, Opp. TVS Showroom, Haddo Post, Port Blair",744102,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300382/12,2025-08-07T00:29:29.056642,N/A,2-Urban,N/A,N/A,N/A,N/A,1-CBSE,N/A,169,98,71,29,22,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.916244,,GOVT SECONDARY SCHOOL DUGONG CREEK,https://kys.udiseplus.gov.in/#/schooldetail/5300118/12,hmgmsdugongcreek@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Dugong Creek, Little Andaman",744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300118/12,2025-08-07T00:29:35.909949,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,38,23,15,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:21.960434,,GOVT SECONDARY SCHOOL HARMINDER BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300122/12,gssharbay49@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Harminder Bay, Little Andaman",744207,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300122/12,2025-08-07T00:29:42.874689,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,108,55,53,16,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.310677,,GOVT PRIMARY SCHOOL PASCHIM SAGAR-2,https://kys.udiseplus.gov.in/#/schooldetail/5300277/12,sagargpspaschim@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Paschim Sagar Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300277/12,2025-08-07T00:29:51.273019,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.351409,,GOVT PRIMARY SCHOOL PHOOLTALA,https://kys.udiseplus.gov.in/#/schooldetail/5300196/12,gpsphooltala704@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,PHOOLTALA PO KADAMTALA,744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300196/12,2025-08-07T00:29:58.143822,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,1,0,1,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.414312,,GOVT PRIMARY SCHOOL PINAKI NAGAR (BM),https://kys.udiseplus.gov.in/#/schooldetail/5300147/12,gpspinakinagarbm2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Pinakinagar, Billiground,N/M Andaman",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300147/12,2025-08-07T00:30:05.032585,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,15,8,7,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.458151,,GOVT PRIMARY SCHOOL POKADERA,https://kys.udiseplus.gov.in/#/schooldetail/5300216/12,gpspokkadera98@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Govt. Primary School Pokkadera Mayabunder,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300216/12,2025-08-07T00:30:12.066129,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,28,14,14,5,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.499844,,GOVT PRIMARY SCHOOL PRAFULLA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300140/12,psprofullanagar72@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,PROFULLANAGAR PO NIMBUDERA,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300140/12,2025-08-07T00:30:18.993237,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.540153,,GOVT PRIMARY SCHOOL RADHA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300235/12,govtpsradhanagar@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"RADHANAGAR, PO SWARAJGRAM, NORTH AND MIDDLE ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300235/12,2025-08-07T00:30:26.042470,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,29,17,12,6,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.580662,,GOVT PRIMARY SCHOOL RADHA NAGAR - I,https://kys.udiseplus.gov.in/#/schooldetail/5300245/12,gpsradhanagar1@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"RADHA NAGAR, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300245/12,2025-08-07T00:30:33.051793,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,39,22,17,5,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.624470,,GOVT PRIMARY SCHOOL RAJATGARH,https://kys.udiseplus.gov.in/#/schooldetail/5300207/12,gpsrajatgarh@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GP NILAMBUR, RAJATGARH",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300207/12,2025-08-07T00:30:40.022421,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,12,5,7,4,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.665514,,GOVT PRIMARY SCHOOL RAMAKRISHNA GRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300260/12,gpsrkgram01@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,RAMAKRISHNA GRAM DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300260/12,2025-08-07T00:30:46.979155,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,16,6,10,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.706950,,GOVT PRIMARY SCHOOL RAM NAGAR-2,https://kys.udiseplus.gov.in/#/schooldetail/5300281/12,govtprimaryschoolr@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"RAMNAGAR, DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300281/12,2025-08-07T00:30:54.053147,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,24,14,10,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.749259,,GOVT PRIMARY SCHOOL RANGAT,https://kys.udiseplus.gov.in/#/schooldetail/5300173/12,gpsrangat2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Andaman and Nicobar Islands,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300173/12,2025-08-07T00:31:01.294355,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,110,57,53,12,6,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.795673,,GOVT PRIMARY SCHOOL SABARI JUNCTION,https://kys.udiseplus.gov.in/#/schooldetail/5300166/12,hmpssabarijn@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"SABARI, MIDDLE ANDAMAN",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300166/12,2025-08-07T00:31:08.275468,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,121,63,58,10,7,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.835415,,GOVT PRIMARY SCHOOL SABARI (OLD),https://kys.udiseplus.gov.in/#/schooldetail/5300180/12,gpssabariold1955@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL SABARI PO SABARI MIDDLE ANDAMAN,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300180/12,2025-08-07T00:31:15.406402,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,27,14,13,5,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.874351,,GOVT PRIMARY SCHOOL SAGAR DWEEP-2,https://kys.udiseplus.gov.in/#/schooldetail/5300270/12,gpssagardweepii@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Sagardweep II Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300270/12,2025-08-07T00:31:22.356195,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,3,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.913496,,GOVT PRIMARY SCHOOL SHAKTIGARH,https://kys.udiseplus.gov.in/#/schooldetail/5300189/12,gpsshaktigarh@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Bakultala,Middle Andaman",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300189/12,2025-08-07T00:31:29.426953,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,23,13,10,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:55.950920,,GOVT PRIMARY SCHOOL SHANTANU,https://kys.udiseplus.gov.in/#/schooldetail/5300199/12,schoolshantanu@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"POST KADAMTALA, VILLAGE KADAMTALA",744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300199/12,2025-08-07T00:31:36.842060,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,5,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.010062,,GOVT PRIMARY SCHOOL SHANTIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300154/12,gpsshantipur907@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS SHANTIPUR PO SWADESH NAGAR,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300154/12,2025-08-07T00:31:44.305503,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,15,10,5,4,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.059394,,GOVT PRIMARY SCHOOL SHYAMKUND,https://kys.udiseplus.gov.in/#/schooldetail/5300187/12,shyamkundgps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Shyamkund, P. O-Bakultala, Middle Andaman",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300187/12,2025-08-07T00:31:51.795275,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,5,1,4,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.100285,,GOVT PRIMARY SCHOOL SIPPI TEKREY,https://kys.udiseplus.gov.in/#/schooldetail/5300060/12,gpssippitikry@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Govt. Primary School Sippitikry,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300060/12,2025-08-07T00:31:58.898360,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,2,1,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.140270,,GOVT PRIMARY SCHOOL SITAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300167/12,gpssitapur2020@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Vill-Sitapur, Post-Rangat, Middle Andaman",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300167/12,2025-08-07T00:32:05.902896,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.182831,,GOVT PRIMARY SCHOOL SUBASHGRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300255/12,gpssg1958@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,SUBASHGRAM PO DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300255/12,2025-08-07T00:32:12.854296,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,271,133,138,21,19,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.223531,,GOVT PRIMARY SCHOOL SUMATI VIDYA MANDIR,https://kys.udiseplus.gov.in/#/schooldetail/5300252/12,gpssumatividyamandir1968@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Sita Nagar PO Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300252/12,2025-08-07T00:32:20.474913,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,82,38,44,11,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.265595,,GOVT PRIMARY SCHOOL SWADESHNAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300150/12,gpsswadeshnagar1964@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Swadeshnagar N /M Andaman,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300150/12,2025-08-07T00:32:27.620940,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,2,0,2,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.306063,,GOVT PRIMARY SCHOOL TALBAGAN,https://kys.udiseplus.gov.in/#/schooldetail/5300298/12,gpstalbagan@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Talbagan Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300298/12,2025-08-07T00:32:34.695170,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,33,20,13,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.347397,,GOVT PRIMARY SCHOOL THORATANG NALLAH,https://kys.udiseplus.gov.in/#/schooldetail/5300151/12,gpsthoraktangnallah@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Thoratang Nallah, North and Middle Andaman, PIN-744201",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300151/12,2025-08-07T00:32:41.668956,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,33,20,13,5,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.391301,,GOVT PRIMARY SCHOOL TUGAPUR-7,https://kys.udiseplus.gov.in/#/schooldetail/5300057/12,gpstugapur07@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Govt. Primary School,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300057/12,2025-08-07T00:32:49.730928,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,13,7,6,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.433661,,GOVT PRIMARY SCHOOL TUGAPUR-8,https://kys.udiseplus.gov.in/#/schooldetail/5300058/12,gpstugapur08@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Tugapur-8 pahalgaon - 744204,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300058/12,2025-08-07T00:32:56.817286,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,12,8,4,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.473208,,GOVT PRIMARY SCHOOL UDAYGARH,https://kys.udiseplus.gov.in/#/schooldetail/5300205/12,gpsudaygarh@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GP SUNDRGARH, UDAYGARH, BARATANG",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300205/12,2025-08-07T00:33:03.777655,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,2,1,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.512859,,GOVT PRIMARY SCHOOL UTTARA CORNER,https://kys.udiseplus.gov.in/#/schooldetail/5300197/12,gpsuc2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,UTTARA CORNER NORTH AND MIDDLE ANDAMAN,744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300197/12,2025-08-07T00:33:10.854536,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,13,6,7,3,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.551947,,GOVT PRIMARY SCHOOL VIDYA SAGAR PALLY,https://kys.udiseplus.gov.in/#/schooldetail/5300266/12,gpsvspally95@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"VIDYA SAGAR PALLY, PO DIGLIPUR NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300266/12,2025-08-07T00:33:17.786592,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.612812,,GOVT PRIMARY SCHOOL VIJAY GARH,https://kys.udiseplus.gov.in/#/schooldetail/5300201/12,gpsvgarh@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GP Sundergarh, Baratang",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300201/12,2025-08-07T00:33:25.093861,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,14,7,7,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.661242,,GOVT PRIMARY SCHOOL VIVEKANANDA VIDYA PITH,https://kys.udiseplus.gov.in/#/schooldetail/5300261/12,gpsvvpith73@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,V V PITH PO DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300261/12,2025-08-07T00:33:33.080790,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,23,9,14,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.702053,,GOVT SECONDARY SCHOOL ADAZIG,https://kys.udiseplus.gov.in/#/schooldetail/5300203/12,gssadazigbtang@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"GSS ADAZIG, BARATANG",744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300203/12,2025-08-07T00:33:40.179050,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,97,43,54,12,7,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.742892,,GOVT SECONDARY SCHOOL CHAINPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300061/12,gsschainpur@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"Govt. Secondary School Chainpur, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300061/12,2025-08-07T00:33:48.022682,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,79,44,35,14,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:56.783935,,GOVT SECONDARY SCHOOL DURGAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300274/12,durgapurgss@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,"DURGAPUR,PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300274/12,2025-08-07T00:33:55.671619,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,117,56,61,19,13,N/A,SUCCESS,2
