has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:12.967736,,GOVT MIDDLE SCHOOL SHYAM NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300237/12,gmssn1982@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,SHYAM NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300237/12,2025-08-07T01:17:30.681991,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,40,18,22,6,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.013856,,GOVT MIDDLE SCHOOL SITA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300251/12,gmssitanagar@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,SITA NAGAR DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300251/12,2025-08-07T01:17:37.586218,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,89,45,44,13,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.054793,,GOVT MIDDLE SCHOOL SMITH ISLAND,https://kys.udiseplus.gov.in/#/schooldetail/5300269/12,gmssmithisland2017@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,SMITH ISLAND DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300269/12,2025-08-07T01:17:44.754179,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,9,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.093649,,GOVT MIDDLE SCHOOL SOUTH CREEK,https://kys.udiseplus.gov.in/#/schooldetail/5300200/12,gmssouthcreek2014@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,South creek Sundergarh,744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300200/12,2025-08-07T01:17:51.581799,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,65,31,34,16,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.155593,,GOVT MIDDLE SCHOOL TUGAPUR-6,https://kys.udiseplus.gov.in/#/schooldetail/5300232/12,gmstugapur06@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,GMS Tugapur 6 G P Pahalgaon mayabunder,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300232/12,2025-08-07T01:17:58.489364,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,94,51,43,11,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.217955,,GOVT PRIMARY SCHOOL 30 FAMILY,https://kys.udiseplus.gov.in/#/schooldetail/5300286/12,gps30familymadhyamgram@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"30 Family, Nabagram, PO Diglipur, North Andaman",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300286/12,2025-08-07T01:18:05.459340,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,25,12,13,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.263286,,GOVT PRIMARY SCHOOL AERIEL BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300267/12,gpsaerialbay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"AERIAL BAY, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300267/12,2025-08-07T01:18:12.851333,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,21,8,13,6,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.303168,,GOVT PRIMARY SCHOOL AMKUNJ,https://kys.udiseplus.gov.in/#/schooldetail/5300165/12,amkunjgps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"AMKUNJ, P. O NIMBUTALA",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300165/12,2025-08-07T01:18:20.794615,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,3,3,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.343139,,GOVT PRIMARY SCHOOL AUSTIN-2,https://kys.udiseplus.gov.in/#/schooldetail/5300227/12,gpsaustin2@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Austin-II, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300227/12,2025-08-07T01:18:27.665541,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,18,8,10,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.385015,,GOVT PRIMARY SCHOOL BADADABLA,https://kys.udiseplus.gov.in/#/schooldetail/5300228/12,gpsbadadabla1985@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Badadabla, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300228/12,2025-08-07T01:18:34.739907,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,0,3,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.426389,,GOVT PRIMARY SCHOOL BADAM NALLAH,https://kys.udiseplus.gov.in/#/schooldetail/5300136/12,gpsbadamnallah0102@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Badamnallah N/M Andaman,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300136/12,2025-08-07T01:18:42.258014,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,5,1,4,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.466270,,GOVT PRIMARY SCHOOL BADUR TIKRY,https://kys.udiseplus.gov.in/#/schooldetail/5300239/12,badurtickrey@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"BADUR TICKERY, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300239/12,2025-08-07T01:18:49.178991,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,12,8,4,5,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.505414,,GOVT PRIMARY SCHOOL BAMBOONALA-II,https://kys.udiseplus.gov.in/#/schooldetail/5300214/12,gpsbamboonallah2012@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Bamboonallah-II, Webi, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300214/12,2025-08-07T01:18:56.010650,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,26,11,15,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.544337,,GOVT PRIMARY SCHOOL BANDHANALA,https://kys.udiseplus.gov.in/#/schooldetail/5300242/12,gpsbandhanala@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"BANDHANALA, DIGLIPUR ,NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300242/12,2025-08-07T01:19:03.030110,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.588759,,GOVT PRIMARY SCHOOL BARMA CHAD,https://kys.udiseplus.gov.in/#/schooldetail/5300236/12,gpsburmachad1989@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"BURMACHAD, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300236/12,2025-08-07T01:19:10.073146,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,17,8,9,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.627560,,GOVT PRIMARY SCHOOL BASANTIPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300135/12,gpsbasantipur16@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Basantipur, Nimbudera",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300135/12,2025-08-07T01:19:17.330819,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,0,3,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.668779,,GOVT PRIMARY SCHOOL BEACH DERA,https://kys.udiseplus.gov.in/#/schooldetail/5300264/12,gpsbeachdera99@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"BEACHDERA ,DIGLIPUR NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300264/12,2025-08-07T01:19:24.591073,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,6,2,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.722540,,GOVT PRIMARY SCHOOL BHARATPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300182/12,gpsbharatpur2020@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Vill-Bharatpur, Post-Sabari, Pin-744205",744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300182/12,2025-08-07T01:19:32.646338,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.783368,,GOVT PRIMARY SCHOOL BIRSA NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300064/12,gbsbirsanagar2021@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Gps birsanagar,tugapur pahalgaon,pin-744204",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300064/12,2025-08-07T01:19:43.608795,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,1,0,1,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.822891,,GOVT PRIMARY SCHOOL BORANG,https://kys.udiseplus.gov.in/#/schooldetail/5300221/12,gpsborang1989@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Borang",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300221/12,2025-08-07T01:19:50.967970,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,5,2,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.878234,,GOVT PRIMARY SCHOOL BROOM VALLEY,https://kys.udiseplus.gov.in/#/schooldetail/5300428/12,gpsbroomvalley2020@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,VILL AND POST KADAMTALA,744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300428/12,2025-08-07T01:19:59.412598,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,18,10,8,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.933233,,GOVT PRIMARY SCHOOL BUDDHA NALLAH,https://kys.udiseplus.gov.in/#/schooldetail/5300062/12,gpsbuddhanallah@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Buddhanallah, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300062/12,2025-08-07T01:20:06.204503,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,9,4,5,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:13.975197,,GOVT PRIMARY SCHOOL CHIPOH,https://kys.udiseplus.gov.in/#/schooldetail/5300265/12,gpschipoh01@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"CHIPOH, AERIAL BAY DIGLIPUR NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300265/12,2025-08-07T01:20:12.693708,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,4,2,4,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.017081,,GOVT PRIMARY SCHOOL CHUGLAMGUM,https://kys.udiseplus.gov.in/#/schooldetail/5300229/12,chuglumgumgps1998@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"CHUGLUMGUM, PO. TUGAPUR",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300229/12,2025-08-07T01:20:20.085624,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.057991,,GOVT PRIMARY SCHOOL CURT BURT BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300160/12,gcurtburtbay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300160/12,2025-08-07T01:20:27.252454,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,1,2,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.099186,,GOVT PRIMARY SCHOOL DASRATHPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300168/12,govtdasarathpur@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300168/12,2025-08-07T01:20:34.292343,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,17,7,10,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.139718,,GOVT PRIMARY SCHOOL DASRATHPUR WARD III,https://kys.udiseplus.gov.in/#/schooldetail/5300363/12,dasarthpur3gps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Andaman Nicobar Islands,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300363/12,2025-08-07T01:20:41.296073,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,6,2,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.183248,,GOVT PRIMARY SCHOOL DESH BANDHU GRAM,https://kys.udiseplus.gov.in/#/schooldetail/5300250/12,gspdeshbandhugram1@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,D B Gram PO Diglipur North and Middle Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300250/12,2025-08-07T01:20:48.378612,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,16,7,9,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.223304,,GOVT PRIMARY SCHOOL DURGAPUR,https://kys.udiseplus.gov.in/#/schooldetail/5300275/12,headmastergpsdurgapur@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"DURGAPUR, PO DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300275/12,2025-08-07T01:20:55.593818,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.262957,,GOVT PRIMARY SCHOOL FLAT BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300179/12,,,N/A,1-Department of Education,N/A,9-NA,,744210,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300179/12,2025-08-07T01:21:02.640532,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.299206,,GOVT PRIMARY SCHOOL FOSTER VALLEY,https://kys.udiseplus.gov.in/#/schooldetail/5300193/12,,,N/A,1-Department of Education,N/A,9-NA,,744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300193/12,2025-08-07T01:21:10.188242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.336784,,GOVT PRIMARY SCHOOL GANDHINAGAR-1,https://kys.udiseplus.gov.in/#/schooldetail/5300292/12,,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Gandhi Nagar PO Diglipur North and Middle Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300292/12,2025-08-07T01:21:16.980754,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,22,6,16,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.375771,,GOVT PRIMARY SCHOOL GANDHINAGAR-2,https://kys.udiseplus.gov.in/#/schooldetail/5300293/12,gpsgandhinagar02@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Gandhinagar II Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300293/12,2025-08-07T01:21:23.893004,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,2,5,3,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.418794,,GOVT PRIMARY SCHOOL GANESH NAGAR-2,https://kys.udiseplus.gov.in/#/schooldetail/5300297/12,gpsgn1992@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS Ganeshnagar II Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300297/12,2025-08-07T01:21:31.026946,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,6,1,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.458855,,GOVT PRIMARY SCHOOL GANNA DABLA,https://kys.udiseplus.gov.in/#/schooldetail/5300056/12,gpsgannadabla@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Govt. Primary School Gannadabla,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300056/12,2025-08-07T01:21:38.308065,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,10,7,3,4,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.497928,,GOVT PRIMARY SCHOOL GARJAN TIKREY,https://kys.udiseplus.gov.in/#/schooldetail/5300215/12,gpsgarjantikry2012@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Garjantikry, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300215/12,2025-08-07T01:21:45.469738,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.560666,,GOVT PRIMARY SCHOOL GOOJI NALLAH,https://kys.udiseplus.gov.in/#/schooldetail/5300222/12,gpsgoojinallah2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School, Goojinallah, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300222/12,2025-08-07T01:21:52.538717,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,4,1,3,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.611303,,GOVT PRIMARY SCHOOL GOPAL NAGAR - II,https://kys.udiseplus.gov.in/#/schooldetail/5300244/12,gopalnagarschool2@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Gopal Nagar Diglipur North Andaman,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300244/12,2025-08-07T01:21:59.803302,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,3,3,0,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.653706,,GOVT PRIMARY SCHOOL HAMBER CHAD,https://kys.udiseplus.gov.in/#/schooldetail/5300294/12,gpshamberchad@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"HAMBERCHAD, DIGLIPUR, NORTH ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300294/12,2025-08-07T01:22:06.698632,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,2,2,0,3,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.694753,,GOVT PRIMARY SCHOOL HARA TIKRY,https://kys.udiseplus.gov.in/#/schooldetail/5300223/12,gpsharatikri@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Govt. Primary School , Haratikry, Mayabunder",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300223/12,2025-08-07T01:22:13.626843,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.735900,,GOVT PRIMARY SCHOOL HARI NAGAR(B),https://kys.udiseplus.gov.in/#/schooldetail/5300143/12,gpsharinagarbm505@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"HARINAGAR , BILLIGROUND",744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300143/12,2025-08-07T01:22:20.895655,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,11,6,5,4,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.776130,,GOVT PRIMARY SCHOOL HARI NAGAR(E),https://kys.udiseplus.gov.in/#/schooldetail/5300145/12,gpsharinagarem@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,Harinagar N M andaman,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300145/12,2025-08-07T01:22:28.129862,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,20,12,8,5,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.816800,,GOVT PRIMARY SCHOOL HOARI BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300224/12,gpsharibay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"HARIBAY, MAYABUNDER, NORTH AND MIDDLE ANDAMAN",744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300224/12,2025-08-07T01:22:36.140240,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,3,3,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.857826,,GOVT PRIMARY SCHOOL JAGANNATH DERA,https://kys.udiseplus.gov.in/#/schooldetail/5300291/12,gpsjagannathdera@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS JAGANNATH DERA, KALIGHAT, DIGLIPUR, NORTH AND MIDDLE ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300291/12,2025-08-07T01:22:43.628070,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:51:14.897882,,GOVT PRIMARY SCHOOL JAL TIKRY,https://kys.udiseplus.gov.in/#/schooldetail/5300241/12,gpsjaltickry12@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"JALTIKRY,PO HATHILEVEL,DIGLIPUR NORTH AND MIDDLE ANDAMAN",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300241/12,2025-08-07T01:22:50.847952,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,2,1,N/A,SUCCESS,2
