has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email,detail_school_name,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.885756,,,"GOVT.PRY.SCHOOL,ALUBARI SIBRI AREA",https://kys.udiseplus.gov.in/#/schooldetail/2700728/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,ALUBARI SIBRI AREA",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700728/12,2025-08-20T17:10:24.985998,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,45,23,22,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.922461,,,"GOVT. PRY. SCHOOL,BEKULICHUK",https://kys.udiseplus.gov.in/#/schooldetail/2700800/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL BEKULICHUK,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700800/12,2025-08-20T17:10:33.306876,1-Rural,1,5,1975,1-Department of Education,1-Department of Education,NA,NA,6,2,4,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.952017,,,"GOVT.PRY.SCHOOL,BENGMARA",https://kys.udiseplus.gov.in/#/schooldetail/2700364/12,Namsai,Namsai,2025-26,,1-Department of Education,- To -,N/A,9-NA,,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700364/12,2025-08-20T17:10:41.618674,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.980406,,,"GOVT.PRY.SCHOOL,BUKA BILL",https://kys.udiseplus.gov.in/#/schooldetail/2703965/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY BUKA BILL,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703965/12,2025-08-20T17:10:49.887240,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,68,37,31,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.009231,,,"GOVT.PRY.SCHOOL,CHAKMA-I&amp;II",https://kys.udiseplus.gov.in/#/schooldetail/2700743/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHAKMA I AND II",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700743/12,2025-08-20T17:10:58.163419,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,31,11,20,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.038013,,,GOVT PRY SCHOOL CHAKMA III EAST,https://kys.udiseplus.gov.in/#/schooldetail/2700736/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHAKMA III EAST",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700736/12,2025-08-20T17:11:06.630572,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,20,9,11,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.066947,,,GOVT.PRY.SCHOOL.CHAKMA-III(WEST),https://kys.udiseplus.gov.in/#/schooldetail/2700730/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHAKMA III WEST",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700730/12,2025-08-20T17:11:14.958354,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,22,8,14,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.096033,,,"GOVT.PRY.SCHOOL,CHAKMA-I (K)",https://kys.udiseplus.gov.in/#/schooldetail/2700739/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHAKMA I K",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700739/12,2025-08-20T17:11:23.536640,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,58,29,29,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.125222,,,"GOVT.PRY.SCHOOL,CHONGKHAM-II",https://kys.udiseplus.gov.in/#/schooldetail/2700734/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL CHONGKHAM-II,792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700734/12,2025-08-20T17:11:31.864700,1-Rural,1,5,1992,1-Department of Education,1-Department of Education,NA,NA,21,13,8,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.153961,,,"GOVT.PRY.SCHOOL, CHONGKHAM-III",https://kys.udiseplus.gov.in/#/schooldetail/2700737/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHONGKHAM-III",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700737/12,2025-08-20T17:11:40.377670,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,49,24,25,N/A,3,0,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.182995,,,"GOVT.PRY.SCHOOL, CHRISTIAN CHUK",https://kys.udiseplus.gov.in/#/schooldetail/2703964/12,Namsai,Lekang,2025-26,,1-Department of Education,- To -,N/A,9-NA,,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703964/12,2025-08-20T17:11:48.663924,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.211280,,,"GOVT.PRY.SCHOOL,DHARAMPUR-II",https://kys.udiseplus.gov.in/#/schooldetail/2700717/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL DHARAMPUR-II,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700717/12,2025-08-20T17:11:57.144876,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,23,13,10,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.243024,,,"GOVT.PRY.SCHOOL, DHONE KHONA-II",https://kys.udiseplus.gov.in/#/schooldetail/2703179/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS DHONE KHONA II DISTRICT NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703179/12,2025-08-20T17:12:05.525087,1-Rural,1,5,2010,1-Department of Education,1-Department of Education,NA,NA,36,15,21,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.480138,,,"GOVT.PRY.SCHOOL,DIRAK DEORI",https://kys.udiseplus.gov.in/#/schooldetail/2703946/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL DIRAK DEORI,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703946/12,2025-08-20T17:12:13.959757,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,49,23,26,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.538918,,,GOVT. PRY. SCHOOL DIRAK MIRI,https://kys.udiseplus.gov.in/#/schooldetail/2703945/12,Namsai,Lekang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT PRIMARY SCHOOL DIRAK MIRI,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703945/12,2025-08-20T17:12:22.385410,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.567612,,,"GOVT. PRY. SCHOOL,DUMSI",https://kys.udiseplus.gov.in/#/schooldetail/2703947/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL DUMSI I,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703947/12,2025-08-20T17:12:30.899883,1-Rural,1,5,1981,1-Department of Education,1-Department of Education,NA,NA,29,17,12,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.596174,,,GOVT.PRY.SCHOOL DUMSI-II,https://kys.udiseplus.gov.in/#/schooldetail/2703948/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL DUMSI II,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703948/12,2025-08-20T17:12:39.357273,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,23,13,10,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.624641,,,"GOVT.PRY.SCHOOL,EKORANI",https://kys.udiseplus.gov.in/#/schooldetail/2703952/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL EKAORANI,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703952/12,2025-08-20T17:12:47.694044,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,16,7,9,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.653090,,,"GOVT.PRY.SCHOOL,EMBONG",https://kys.udiseplus.gov.in/#/schooldetail/2700749/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,EMBONG",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700749/12,2025-08-20T17:12:56.231437,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,11,4,7,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.681705,,,"GOVT.PRY.SCHOOL, ENTHEM",https://kys.udiseplus.gov.in/#/schooldetail/2701936/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL ENTHEM NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701936/12,2025-08-20T17:13:04.589505,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,24,5,19,N/A,3,0,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.719105,,,"GOVT.PRY.SCHOOL,ENTHEM KINGKO",https://kys.udiseplus.gov.in/#/schooldetail/2700662/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS ENTHEM KINGKO DIST NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700662/12,2025-08-20T17:13:12.975589,1-Rural,1,5,1975,1-Department of Education,1-Department of Education,NA,NA,17,12,5,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.747650,,,"GOVT.PRY.SCHOOL,ERALONI",https://kys.udiseplus.gov.in/#/schooldetail/2703951/12,Namsai,Lekang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"GOVT.PRY.SCHOOL,ERALONI",792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703951/12,2025-08-20T17:13:21.515272,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.776095,,,"GOVT.PRY.SCHOOL,GUNANAGAR-II",https://kys.udiseplus.gov.in/#/schooldetail/2703183/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,GUNANAGAR-II",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703183/12,2025-08-20T17:13:29.832617,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,14,5,9,N/A,3,3,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:18.804690,,,"GOVT.PRY.SCHOOL,GUNANAGAR WEST",https://kys.udiseplus.gov.in/#/schooldetail/2703002/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,GUNANAGAR",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703002/12,2025-08-20T17:13:38.285752,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,75,38,37,N/A,4,2,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.012967,,,"GOVT.PRY.SCHOOL,HATIMARABEEL",https://kys.udiseplus.gov.in/#/schooldetail/2703953/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"HATIMARABEEL,PO-NEWMOHONG",792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703953/12,2025-08-20T17:13:46.664935,1-Rural,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,30,10,20,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.042670,,,"GOVT.PRY.SCHOOL , HIMOLUCHUK(KHOWJI-III)",https://kys.udiseplus.gov.in/#/schooldetail/2703954/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL HIMOLUCHUK KHOWJI III,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703954/12,2025-08-20T17:13:55.066919,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,14,3,11,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.071423,,,"GOVT.PRY.SCHOOL,INJO",https://kys.udiseplus.gov.in/#/schooldetail/2703184/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,INJO",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703184/12,2025-08-20T17:14:03.690818,1-Rural,1,5,1983,1-Department of Education,1-Department of Education,NA,NA,2,1,1,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.100387,,,"GOVT.PRY.SCHOOL, JONA II",https://kys.udiseplus.gov.in/#/schooldetail/2700655/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL JONA II,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700655/12,2025-08-20T17:14:12.165900,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,32,16,16,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.129146,,,"GOVT.PRY.SCHOOL,JONA-I(LAPANSUK)",https://kys.udiseplus.gov.in/#/schooldetail/2700714/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL JONA - I LAPANSUK,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700714/12,2025-08-20T17:14:20.549455,1-Rural,1,5,2010,1-Department of Education,1-Department of Education,NA,NA,12,2,10,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.157420,,,GOVT.PRY.SCHOOL JONA KINGHOM,https://kys.udiseplus.gov.in/#/schooldetail/2700679/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL JONA KINGHOM,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700679/12,2025-08-20T17:14:29.043562,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,27,11,16,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.186076,,,"GOVT.PRY.SCHOOL,JONA KULI",https://kys.udiseplus.gov.in/#/schooldetail/2700652/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL JONA KULI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700652/12,2025-08-20T17:14:37.864814,1-Rural,1,5,2005,1-Department of Education,1-Department of Education,NA,NA,34,15,19,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.214721,,,"GOVT.PRY.SCHOOL,KAKONI",https://kys.udiseplus.gov.in/#/schooldetail/2703958/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT PRIMARY SCHOOL,KAKONI",792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703958/12,2025-08-20T17:14:46.235565,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,16,7,9,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.243895,,,"GOVT.PRY.SCHOOL,KASANKUNG",https://kys.udiseplus.gov.in/#/schooldetail/2700670/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KASANKUNG DISTRICT NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700670/12,2025-08-20T17:14:54.767092,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,11,6,5,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.272423,,,"GOVT.PRY.SCHOOL,KASIK-II",https://kys.udiseplus.gov.in/#/schooldetail/2700694/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KASIK II PO PS NAMSAI DISTRICT NAMSAI AP,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700694/12,2025-08-20T17:15:03.212683,1-Rural,1,5,2010,1-Department of Education,1-Department of Education,NA,NA,16,4,12,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.301567,,,"GOVT.PRY.SCHOOL, KATHALGURI",https://kys.udiseplus.gov.in/#/schooldetail/2703957/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL, KATHALGURI",792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703957/12,2025-08-20T17:15:11.583721,1-Rural,1,5,1993,1-Department of Education,1-Department of Education,NA,NA,51,23,28,N/A,2,0,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.330267,,,"GOVT.PRY.SCHOOL,KAUPATANI-II",https://kys.udiseplus.gov.in/#/schooldetail/2703044/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,KAUPATANI-II",792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703044/12,2025-08-20T17:15:19.920293,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,13,8,5,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.359126,,,"GOVT.PRY.SCHOOL,KHARIACHUK",https://kys.udiseplus.gov.in/#/schooldetail/2700810/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KHARIA CHUK LEKANG,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700810/12,2025-08-20T17:15:28.416792,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,57,27,30,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.387835,,,"GOVT.PRY.SCHOOL,KHERBARI",https://kys.udiseplus.gov.in/#/schooldetail/2700699/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL KHERBARI NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700699/12,2025-08-20T17:15:36.879427,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,53,39,14,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.416863,,,"GOVT.PRY.SCHOOL,KRISHNAPUR",https://kys.udiseplus.gov.in/#/schooldetail/2703956/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL KRISHNAPUR,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703956/12,2025-08-20T17:15:45.217744,1-Rural,1,5,1981,1-Department of Education,1-Department of Education,NA,NA,27,14,13,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.445868,,,GOVT. PRY. SCHOOL KUMARI KACHARI,https://kys.udiseplus.gov.in/#/schooldetail/2703045/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL KUMARI KACHARI,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703045/12,2025-08-20T17:15:53.633493,1-Rural,1,5,1991,1-Department of Education,1-Department of Education,NA,NA,17,7,10,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.474772,,,"GOVT.PRY.SCHOOL,KUMARI KHAMTI-II",https://kys.udiseplus.gov.in/#/schooldetail/2703235/12,Namsai,Lekang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT PRIMARY SCHOOL KUMARI KHAMPTI II,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703235/12,2025-08-20T17:16:01.994310,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.511131,,,"GOVT.PRY.SCHOOL,KUNGSENG",https://kys.udiseplus.gov.in/#/schooldetail/2700710/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KUNGSENG DISTRICT NAMSAI,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700710/12,2025-08-20T17:16:10.522916,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,21,12,9,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.540179,,,"GOVT.PRY.SCHOOL,LANKA",https://kys.udiseplus.gov.in/#/schooldetail/2700757/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,LANKA",792102.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700757/12,2025-08-20T17:16:18.981222,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,23,12,11,N/A,3,2,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.569103,,,GOVT.PRY.SCHOOL LATHAO-VI,https://kys.udiseplus.gov.in/#/schooldetail/2700685/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOL LATHAO - IV,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2700685/12,2025-08-20T17:16:27.611487,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,19,12,7,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.598114,,,GOVT.PRY.SCHOOL LEKANG GOHAIN GAON,https://kys.udiseplus.gov.in/#/schooldetail/2703960/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL LEKANG GOHAIN GAON,792105.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703960/12,2025-08-20T17:16:36.085281,1-Rural,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,38,15,23,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:19.626878,,,"GOVT.PRY.SCHOOL,LEKANG KHAMTI",https://kys.udiseplus.gov.in/#/schooldetail/2701982/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS LEKANG KHAMTI NAMSAI DISTRICT A P,792103.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701982/12,2025-08-20T17:16:44.419083,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,12,6,6,N/A,2,2,0,SUCCESS,11,2
