has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.793852,N/A,N/A,GOVT. MIDDLE SCHOOL NAMPONG,https://kys.udiseplus.gov.in/#/schooldetail/2700663/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS NAMPONG P O P S NAMSAI DIST NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.822416,N/A,N/A,GOVT. MIDDLE SCHOOL NEW JENGT,https://kys.udiseplus.gov.in/#/schooldetail/2703177/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS NEW JENGTHU DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.851389,N/A,N/A,GOVT. MIDDLE SCHOOL NEW MOHONG,https://kys.udiseplus.gov.in/#/schooldetail/2700803/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL NEW MOHONG,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.880208,N/A,N/A,GOVT. MIDDLE SCHOOL N.KHAMPTI,https://kys.udiseplus.gov.in/#/schooldetail/2701955/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS N KHAMPTI DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.909208,N/A,N/A,GOVT. MIDDLE SCHOOL NONGKHON,https://kys.udiseplus.gov.in/#/schooldetail/2700806/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL NONGKHON,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.938001,N/A,N/A,"GOVT.MIDDLE SCHOOL, OLD NINGROO",https://kys.udiseplus.gov.in/#/schooldetail/2700692/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS OLD NINGROO CIRCLE PIYONG DIST NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.966866,N/A,N/A,GOVT. MIDDLE SCHOOL PANGEN,https://kys.udiseplus.gov.in/#/schooldetail/2701939/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS PANGEN P O P S NAMSAI DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:08.995894,N/A,N/A,GOVT. MIDDLE SCHOOL PODUMONI,https://kys.udiseplus.gov.in/#/schooldetail/2700029/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL PODUMONI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.024509,N/A,N/A,"GOVT.MIDDLE SCHOOL, SENGAPATHAR",https://kys.udiseplus.gov.in/#/schooldetail/2700824/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL SENGAPATHAR,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.053498,N/A,N/A,GOVT. MIDDLE SCHOOL SENGSAP,https://kys.udiseplus.gov.in/#/schooldetail/2700673/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MID SCHOOL SENGSAP NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.090640,N/A,N/A,"GOVT.MIDDLE SCHOOL,SHIKARICHUK",https://kys.udiseplus.gov.in/#/schooldetail/2700832/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"SIKARICHUK,PO.NEWMOHONG",792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.120268,N/A,N/A,GOVT. MIDDLE SCHOOL SITPANI MIRI,https://kys.udiseplus.gov.in/#/schooldetail/2700822/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL SITPANI MIRI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.149174,N/A,N/A,GOVT. MIDDLE SCHOOL SULONGTOO,https://kys.udiseplus.gov.in/#/schooldetail/2700675/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MID SCHOOL SOLUNGTOO,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.178301,N/A,N/A,GOVT. MIDDLE SCHOOL WEINGKO,https://kys.udiseplus.gov.in/#/schooldetail/2700680/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS WEINGKO DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.208394,N/A,N/A,GOVT. MID. SCHOOL BHOGAMUR,https://kys.udiseplus.gov.in/#/schooldetail/2703181/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS BHOGAMUR DISTRICT NAMSAI,792103,N/A,panchamantaw@gmail.com
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.238474,N/A,N/A,"GOVT.MID.SCHOOL,CHAKMA BASTI",https://kys.udiseplus.gov.in/#/schooldetail/2700738/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT.MID.SCHOOL,CHAKMA BASTI",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.267650,N/A,N/A,GOVT. MID.SCHOOL CHESING WINGKO,https://kys.udiseplus.gov.in/#/schooldetail/2700666/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT UPPER PRIMARY SCHOOL CHESING WINGKO,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.296616,N/A,N/A,"GOVT.MID.SCHOOL,DEOBIL",https://kys.udiseplus.gov.in/#/schooldetail/2701956/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL DEOBIL,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.325504,N/A,N/A,"GOVT.MID.SCHOOL, DHARAMPUR",https://kys.udiseplus.gov.in/#/schooldetail/2700716/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL DHRAMPUR,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.354167,N/A,N/A,"GOVT.MID.SCHOOL,EMPHUM",https://kys.udiseplus.gov.in/#/schooldetail/2700746/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GUPS EMPHUM, BLOCK CHONGKHAM, DIST. NAMSAI A.P",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.383188,N/A,N/A,"GOVT.MID.SCHOOL,EMPONG",https://kys.udiseplus.gov.in/#/schooldetail/2700745/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT.MID.SCHOOL,EMPONG",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.417268,N/A,N/A,GOVT. MID.SCHOOL JENGLAI,https://kys.udiseplus.gov.in/#/schooldetail/2700664/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS JENGLAI PO PS NAMSAI DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.446463,N/A,N/A,"GOVT.MID SCHOOL,KACHARI KULI",https://kys.udiseplus.gov.in/#/schooldetail/2700653/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MID SCHOOL KACHARI KULI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.475455,N/A,N/A,GOVT. MID.SCHOOL KAUPATANI,https://kys.udiseplus.gov.in/#/schooldetail/2703959/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL KAUPATANI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.504652,N/A,N/A,"GOVT.MID.SCHOOL,KHOWJI",https://kys.udiseplus.gov.in/#/schooldetail/2700723/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL KHOWJI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.533807,N/A,N/A,"GOVT. MID. SCHOOL,K.KHAMTI",https://kys.udiseplus.gov.in/#/schooldetail/2703234/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL KUMARI KHAMTI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.562986,N/A,N/A,"GOVT.MID.SCHOOL,LBS",https://kys.udiseplus.gov.in/#/schooldetail/2703962/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL LBS,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.599991,N/A,N/A,GOVT.MID.SCHOOL MABIRA,https://kys.udiseplus.gov.in/#/schooldetail/2703185/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.MID.SCHOOL MABIRA,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.629695,N/A,N/A,GOVT. MID.SCHOOL MAHADEVPUR NO-I,https://kys.udiseplus.gov.in/#/schooldetail/2703241/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL MAHADEVPUR NO I,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.658906,N/A,N/A,GOVT.MID.SCHOOL MANFAKTAON,https://kys.udiseplus.gov.in/#/schooldetail/2700756/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT.MID,SCHOOL MANFAKTAON",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.687862,N/A,N/A,"GOVT.MID.SCHOOL,MANKAO",https://kys.udiseplus.gov.in/#/schooldetail/2700758/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT.MID.SCHOOL,MANKAO",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.716956,N/A,N/A,GOVT. MID. SCHOOL MANPANGLENG,https://kys.udiseplus.gov.in/#/schooldetail/2700802/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL MANPANGLENG,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.937981,N/A,N/A,GOVT.MID.SCHOOL MIMEY,https://kys.udiseplus.gov.in/#/schooldetail/2700744/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.MID.SCHOOL MIMEY,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.967874,N/A,N/A,GOVT. MID. SCHOOL NAMGO MODEL,https://kys.udiseplus.gov.in/#/schooldetail/2700750/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.MID.SCHOOL NAMGO MODEL,792102,N/A,gupsnamgo1998@gmail.com
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:09.997573,N/A,N/A,GOVT.MID.SCHOOL NAMLIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701990/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.MID.SCHOOL NAMLIANG,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.026186,N/A,N/A,GOVT MID SCHOOL NAMSAI II,https://kys.udiseplus.gov.in/#/schooldetail/2701338/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,"GUPS-II NAMSAI, NEAR APRIL FIELD, NAMSAI",792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.054577,N/A,N/A,GOVT MID SCHOOL NO I NAMSAI,https://kys.udiseplus.gov.in/#/schooldetail/2701559/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,2-Urban,GOVT MID SCHOOL NO-I NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.082806,N/A,N/A,GOVT. MID.SCHOOL PHILOBARI,https://kys.udiseplus.gov.in/#/schooldetail/2703260/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL PHILOBARI,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.110959,N/A,N/A,"GOVT.MID.SCHOOL,SAMUGURI",https://kys.udiseplus.gov.in/#/schooldetail/2703173/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS SAMUGURI DIST- NAMSAI A.P,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.139130,N/A,N/A,"GOVT.MID.SCHOOL,SITPANI MORAN",https://kys.udiseplus.gov.in/#/schooldetail/2700827/12,Namsai,Lekang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SITPANI MORAN,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.167476,N/A,N/A,GOVT. MID.SCHOOL TELBARI,https://kys.udiseplus.gov.in/#/schooldetail/2700683/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT MIDDLE SCHOOL TELBARI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.195744,N/A,N/A,"GOVT.MID.SCHOOL,TISSUE",https://kys.udiseplus.gov.in/#/schooldetail/2700747/12,Namsai,Chongkham,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT.MID.SCHOOL,TISSUE",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.223950,N/A,N/A,GOVT. MID. SCHOOL WAGUN PATHAR,https://kys.udiseplus.gov.in/#/schooldetail/2700671/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS WAGUN PATHAR DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.252223,N/A,N/A,"GOVT.MID.SCHOOL,WINGSENG NANGTAW",https://kys.udiseplus.gov.in/#/schooldetail/2700669/12,Namsai,Namsai,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GUPS WINGSENG NANGTAW,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.280688,N/A,N/A,GOVT. PRIMARY SCHOOL ENTENPATHER,https://kys.udiseplus.gov.in/#/schooldetail/2701937/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS ENTENPATHER NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.308851,N/A,N/A,"GOVT.PRIMARY SCHOOL,KUNGSUNG",https://kys.udiseplus.gov.in/#/schooldetail/2703178/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KUNGSUNG DIST NAMSAI AP,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.337017,N/A,N/A,"GOVT.PRIMARY SCHOOL,LATHAO-IV",https://kys.udiseplus.gov.in/#/schooldetail/2700689/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL LATHAO-IV,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.365319,N/A,N/A,"GOVT.PRIMARY SCHOOL,LATHAO-IX",https://kys.udiseplus.gov.in/#/schooldetail/2700691/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRY SCHOOLNLATHAO IX,792103,N/A,chowpoo26@gmail.co
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.394425,N/A,N/A,GOVT. PRIMARY SCHOOL MORAPAT,https://kys.udiseplus.gov.in/#/schooldetail/2701988/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SHHOOL MORAPAT,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.429751,N/A,N/A,"GOVT. PRIMARY SCHOOL, MUNGLANGJONA",https://kys.udiseplus.gov.in/#/schooldetail/2700690/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,9-NA,NA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.458175,N/A,N/A,GOVT. PRIMARY SCHOOL NANAM SHYAM,https://kys.udiseplus.gov.in/#/schooldetail/2700674/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS NANAM SHYAM NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.486544,N/A,N/A,GOVT.PRIMARY SCHOOL NONGKHAN - II,https://kys.udiseplus.gov.in/#/schooldetail/2703963/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL NONGKHAN II,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.515055,N/A,N/A,GOVT. PRIMARY SCHOOL NONGTAW SHYAM,https://kys.udiseplus.gov.in/#/schooldetail/2700672/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS NONGTAW SHYAM PO WINGKO CIRCLE PIYONG DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.543172,N/A,N/A,GOVT. PRIMARY SCHOOL PANGKHAO,https://kys.udiseplus.gov.in/#/schooldetail/2700753/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt Primary School Pankhao,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.571323,N/A,N/A,GOVT. PRIMARY SCHOOL PHANENG,https://kys.udiseplus.gov.in/#/schooldetail/2700667/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS PHANENG DISTRICT NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.599730,N/A,N/A,GOVT.PRIMARY SCHOOL RAJABEEL,https://kys.udiseplus.gov.in/#/schooldetail/2700815/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL RAJABEEL,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.628028,N/A,N/A,GOVT. PRIMARY SCHOOL TENGAPANI,https://kys.udiseplus.gov.in/#/schooldetail/2700751/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL TENGAPANI,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.656359,N/A,N/A,GOVT.PRY.SCHOOL 6TH MILE,https://kys.udiseplus.gov.in/#/schooldetail/2700711/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS 6TH MILE NAMSAI,792103,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.685278,N/A,N/A,"GOVT.PRY.SCHOOL,7TH KILO ( KHERAM)",https://kys.udiseplus.gov.in/#/schooldetail/2700755/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,7TH KILO KHEREM",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.713731,N/A,N/A,"GOVT.PRY.SCHOOL,AHUM CHUK",https://kys.udiseplus.gov.in/#/schooldetail/2703966/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL AHUM CHUK,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.742019,N/A,N/A,"GOVT.PRY.SCHOOL,ALC LINE CHONGKHAM",https://kys.udiseplus.gov.in/#/schooldetail/2700733/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,ALC LINE CHONGKHAM",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.771894,N/A,N/A,"GOVT.PRY.SCHOOL, ALUBARI BERANG GHAT",https://kys.udiseplus.gov.in/#/schooldetail/2700742/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,9-NA,NA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.799780,N/A,N/A,"GOVT.PRY.SCHOOL,ALUBARI GHAT",https://kys.udiseplus.gov.in/#/schooldetail/2703001/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,ALUBARI GHAT",792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.828748,N/A,N/A,GOVT.PRY.SCHOOL ALUBARI GREF LINE,https://kys.udiseplus.gov.in/#/schooldetail/2700727/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL ALUBARI GREF LINE,792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.857460,N/A,N/A,"GOVT.PRY.SCHOOL,ALUBARI - I &amp; II",https://kys.udiseplus.gov.in/#/schooldetail/2700729/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,9-NA,NA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.885756,N/A,N/A,"GOVT.PRY.SCHOOL,ALUBARI SIBRI AREA",https://kys.udiseplus.gov.in/#/schooldetail/2700728/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,ALUBARI SIBRI AREA",792102,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.922461,N/A,N/A,"GOVT. PRY. SCHOOL,BEKULICHUK",https://kys.udiseplus.gov.in/#/schooldetail/2700800/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL BEKULICHUK,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.952017,N/A,N/A,"GOVT.PRY.SCHOOL,BENGMARA",https://kys.udiseplus.gov.in/#/schooldetail/2700364/12,Namsai,Namsai,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,9-NA,NA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:10.980406,N/A,N/A,"GOVT.PRY.SCHOOL,BUKA BILL",https://kys.udiseplus.gov.in/#/schooldetail/2703965/12,Namsai,Lekang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY BUKA BILL,792105,N/A,N/A
True,True,ARUNACHAL PRADESH,112,NAMSAI,2218,2025-08-20T11:38:11.009231,N/A,N/A,"GOVT.PRY.SCHOOL,CHAKMA-I&amp;II",https://kys.udiseplus.gov.in/#/schooldetail/2700743/12,Namsai,Chongkham,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GOVT.PRY.SCHOOL,CHAKMA I AND II",792102,N/A,N/A
