has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.655216,N/A,N/A,CARMEL HIGHER SECONDARY SCHOOL VERNA,https://kys.udiseplus.gov.in/#/schooldetail/4801020/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,2-Girls,1-Rural,"Nuvem Salcete, Goa 403 713 India",403713,N/A,carmelhss08@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.716781,N/A,N/A,CES'S SHIKSHA SADAN PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801595/12,South Goa,Ponda,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 3,3-Co-educational,1-Rural,Priol Mardol Ponda Goa,403401,N/A,s.s.mardol123@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.827480,N/A,N/A,CHANDRABHAGA TUKOBA NAIK H.S,https://kys.udiseplus.gov.in/#/schooldetail/4801257/12,South Goa,Quepem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,2-Urban,"Near Mahadev Temple, Khandiwada Curchorem - Goa",403706,N/A,chandrabhagaschool@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.875484,N/A,N/A,CHANDRANATH EDUCATION SOCIETYS HIGH,https://kys.udiseplus.gov.in/#/schooldetail/4801241/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Assolda - Quepem Goa,403714,N/A,ceshs0708@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.925702,N/A,N/A,CHETNA EDUCATION SOCIETY,https://kys.udiseplus.gov.in/#/schooldetail/4801237/12,South Goa,Quepem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 9,3-Co-educational,2-Urban,"Behind ITI, Dev Mahadev Road, soliem- Cacora Curchorem",403706,N/A,chetnatrustgoa@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:45.974979,N/A,N/A,CHILD CARE PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800956/12,South Goa,Salcete,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,"35 A, Gold Road, Pajifond, Margao - Goa",403601,N/A,childcareinternationalschool@yahoo.co.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.029391,N/A,N/A,C.P.I. PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801410/12,South Goa,Canacona,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,2-Urban,NAGARCEM CANACONA GOA,403702,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.080183,N/A,N/A,CRESCENT  HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801074/12,South Goa,Salcete,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,2-Urban,"Dreamland Appartment, Chandrawada-Fatorda, Margao-Goa",403602,N/A,crescentschool_44@ymail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.138677,N/A,N/A,CRESCENT  PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801073/12,South Goa,Salcete,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,2-Urban,Dreamland Appartment Chandrawada Fatorda,403602,N/A,crescentschool_44@ymail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.190276,N/A,N/A,CUNCOLIM UNITED HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801047/12,South Goa,Salcete,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,2-Urban,CUNCOLIM SALCETE GOA.,403703,N/A,cuncolim.united@yahoo.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.243272,N/A,N/A,CUNCOLIM UNITED HR. SEC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801052/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,2-Urban,Cuncolim Salcete Goa,403703,N/A,cuhss.since1981@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.299395,N/A,N/A,DADA VAIDYA H/S,https://kys.udiseplus.gov.in/#/schooldetail/4800543/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Sindhunagar ,Curti,Ponda,Goa",403401,N/A,dvhscurti@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.349076,N/A,N/A,DADDY'S HOME SPECIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800996/12,South Goa,Salcete,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,Opp Mutt Complex Gogal P.O Fatorda Margao Goa 403602,403602,N/A,daddyshomegoa@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.401472,N/A,N/A,DAISY DUCK PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801115/12,South Goa,Salcete,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,Plot no 59 Housing Board Colony Gogol,403601,N/A,medhakeni2322@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.465331,N/A,N/A,DAMODAR ENGLISH HIGH SCHOOL GUDI PARODA,https://kys.udiseplus.gov.in/#/schooldetail/4800989/12,South Goa,Salcete,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,"Gudi Paroda,Kepem Goa",403705,N/A,damodareng.64@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.518295,N/A,N/A,DAMODAR HIGHER SECONDARY SCHOOL GUDI PARODA,https://kys.udiseplus.gov.in/#/schooldetail/4800990/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,"Gudi-Paroda,Salcete Goa",403705,N/A,dhrsecgudi@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.571645,N/A,N/A,"DAMODAR KONKANI PRIMARY SCHOOL, GUDI PARODA",https://kys.udiseplus.gov.in/#/schooldetail/4801076/12,South Goa,Salcete,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,Gudi-Paroda. south goa,403705,N/A,ancie11fernandes@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.624415,N/A,N/A,DAYANAND BANDODKAR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801238/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Gokulde Padi Cuncolim Goa,403703,N/A,dbhsgokulde@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.676340,N/A,N/A,DEEPVIHAR HIGHER SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801165/12,South Goa,Mormugao,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,2-Urban,Headland Sada Mormugao,403804,N/A,deepviharhss46@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.733883,N/A,N/A,DEEPVIHAR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801164/12,South Goa,Mormugao,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,2-Urban,"Headland Sada, Mormugao",403804,N/A,deepvihar85@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.786137,N/A,N/A,"DEEPVIHAR PRIMARY SCHOOL,SADA",https://kys.udiseplus.gov.in/#/schooldetail/4801166/12,South Goa,Mormugao,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,2-Urban,HEADLAND SADA - MORMUGAO - GOA,403804,N/A,dvps1980@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.835758,N/A,N/A,DEVAPPA DESAI HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801222/12,South Goa,Quepem,2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,Balli Quepem Via Cuncolim Goa,403703,N/A,gesfatorpa@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.883687,N/A,N/A,DIVINE HEART SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4800986/12,South Goa,Salcete,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,Divine Heart School Locnol Cavorim Chandor,403714,N/A,divineheartschool.vf@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.933156,N/A,N/A,DIVYARSHRAY TUTELAGE FOR SPECIAL CHILDREN,https://kys.udiseplus.gov.in/#/schooldetail/4801591/12,South Goa,Ponda,2025-26,2-Primary with Upper Primary,4-Government Aided,1 To 8,3-Co-educational,1-Rural,Shiroda Ponda Goa 403103,403103,N/A,divyashraytrustgoa@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:46.987071,N/A,N/A,DON BOSCO FARM HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801239/12,South Goa,Quepem,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,"DON BOSCO FARM HIGH SCHOOL, SULCORNA GOA",403705,N/A,dbfhssulcorna@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.043907,N/A,N/A,DON BOSCO HIGHER SECONDARY SCHOOL LOUTOLIM,https://kys.udiseplus.gov.in/#/schooldetail/4801043/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,5-Private Unaided (Recognized),11 To 12,3-Co-educational,1-Rural,Carcol Loutolim 403718,403718,N/A,dbhsslout@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.097197,N/A,N/A,DON BOSCO SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801172/12,South Goa,Mormugao,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,"DON BOSCO PRIMARY SCHOOL - ALTO, DABOLIM - GOA",403801,N/A,donboscodabolim@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.150987,N/A,N/A,DR K.B HEDGEWAR HIGHER SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801581/12,South Goa,Ponda,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,Smt. Suman Ramesh Tulsiani Educational Complex Housing Board Colony Curti Ponda,403401,N/A,kbhhsponda@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.201805,N/A,N/A,Dr.  K.B. Hedgewar Vidhyalay,https://kys.udiseplus.gov.in/#/schooldetail/4800936/12,South Goa,Ponda,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Smt. Suman Ramesh Tulsiani Educational Complex Housing Board Colony Curti Ponda Goa.,403401,N/A,drkbhponda@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.254372,N/A,N/A,DR. K.B. HEDGEWAR VIDYALAYA HIGH SCHOOL CURTORIM,https://kys.udiseplus.gov.in/#/schooldetail/4801559/12,South Goa,Salcete,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 9,3-Co-educational,1-Rural,Dr K.B Hedgewar Vidyalaya Primary and High School Zariwada Davorli,403707,N/A,kbhmargao@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.314134,N/A,N/A,DR.SAKHARAM GUDE P/S &amp; H/S,https://kys.udiseplus.gov.in/#/schooldetail/4800623/12,South Goa,Ponda,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Vazangal Shiroda Ponda Goa,403103,N/A,s_gude@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.371025,N/A,N/A,EDEN ANGELS SCHOOL SANGUEM,https://kys.udiseplus.gov.in/#/schooldetail/4801600/12,South Goa,Sanguem,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 3,3-Co-educational,9-NA,NA,403704,N/A,N/A
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.426943,N/A,N/A,EDIFY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801144/12,South Goa,Mormugao,2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 7,3-Co-educational,2-Urban,"Vasco da Gama, Mormugao",403802,N/A,edifyschoolgoa@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.492134,N/A,N/A,FATIMA CONVENT HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801030/12,South Goa,Salcete,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,2-Girls,2-Urban,"P.O. Box 113, Fatima Convent High School, Margao Goa ,403601",403601,N/A,fchsmargao@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.563035,N/A,N/A,FIRST STEPS PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801114/12,South Goa,Salcete,2025-26,1-Primary,5-Private Unaided (Recognized),1 To 4,3-Co-educational,1-Rural,"Per Seraulim, Behind Hotel Colva Plaza",403708,N/A,sophia1412@yahoo.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.622400,N/A,N/A,"FR. AGNEL MULTIPURPOSE HIGHER SECONDARY SCHOOL, VERNA",https://kys.udiseplus.gov.in/#/schooldetail/4801019/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,"Agnel Technical Complex, Agnelganv, Verna Salcete Goa. 403722",403722,N/A,famhss_verna@yahoo.co.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.678082,N/A,N/A,FR. AGNEL MULTIPURPOSE HIGH SCHOOL VERNA,https://kys.udiseplus.gov.in/#/schooldetail/4801018/12,South Goa,Salcete,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,Agnelganv Verna Salcete Goa.,403722,N/A,agnelmhighschool@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.730820,N/A,N/A,FR. AGNELO PRY.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801226/12,South Goa,Quepem,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,2-Urban,"Morailem, Curchorem - Goa.",403706,N/A,fapschoolcurchorem@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.789000,N/A,N/A,FR. BASILIO ANDRADE MEMORIAL HIGHER SECONDARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801079/12,South Goa,Salcete,2025-26,11-Higher Secondary only/Jr. College,4-Government Aided,11 To 12,3-Co-educational,1-Rural,"Curilo Ward, Majorda",403713,N/A,frbasiliostars@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.845358,N/A,N/A,GANANATH ENGLISH H/S,https://kys.udiseplus.gov.in/#/schooldetail/4800588/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,Nirankal - Ponda - Goa,403401,N/A,gananathschool@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.897990,N/A,N/A,GES'S GURUKUL HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801415/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,GESs Gurukul High School Kajumol Khola,403702,N/A,gesgurukulhskhola@hotmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:47.950544,N/A,N/A,GES'S GURUKUL PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/4801416/12,South Goa,Canacona,2025-26,1-Primary,4-Government Aided,1 To 4,3-Co-educational,1-Rural,GESs Gurukul Primary School Kajumol Khola Canacona Goa,403702,N/A,gesgurukulhskhola@hotmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.005732,N/A,N/A,G.H.S. AGONDA,https://kys.udiseplus.gov.in/#/schooldetail/4801383/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,AGONDA CANACONA GOA,403702,N/A,ghsagonda@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.061099,N/A,N/A,G. H. S. AMBAULIM,https://kys.udiseplus.gov.in/#/schooldetail/4801215/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Government High School Ambaulim Quepem,403705,N/A,ghsambaulim@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.114978,N/A,N/A,G.H.S. BETODA,https://kys.udiseplus.gov.in/#/schooldetail/4800652/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Barazanmol, Betoda, Ponda - Goa",403409,N/A,ghbetoda@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.170390,N/A,N/A,G.H.S. COLAMB,https://kys.udiseplus.gov.in/#/schooldetail/4801354/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Colamb, Rivona, Sanguem",403705,N/A,ghscolriv@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.226609,N/A,N/A,GHS DAYANANDNAGAR,https://kys.udiseplus.gov.in/#/schooldetail/4801497/12,South Goa,Dharbandora,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Dayanandnagar,Dharbandora Goa 403406",403406,N/A,gvt298@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.279780,N/A,N/A,G.H.S. DHAUSHIRE TISK,https://kys.udiseplus.gov.in/#/schooldetail/4800648/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"GHS, Dhaushire - Tisk, Usgao",403406,N/A,ghsd406@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.333904,N/A,N/A,G.H.S. FATORPA,https://kys.udiseplus.gov.in/#/schooldetail/4801223/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Bomdamol, Fatorpa Quepem Goa",403703,N/A,ghsfatorpa@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.393381,N/A,N/A,G.H.S. GANJE USGAO,https://kys.udiseplus.gov.in/#/schooldetail/4800658/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Ganje Usgao Ponda Goa,403406,N/A,ghsganje@yahoo.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.463986,N/A,N/A,G.H.S. GAONDONGARI,https://kys.udiseplus.gov.in/#/schooldetail/4801405/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Gaondongari, Canacona-Goa. Pin 403702",403702,N/A,ghsgaondongari@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.518758,N/A,N/A,G.H.S. JUNA BAZAR PONDA,https://kys.udiseplus.gov.in/#/schooldetail/4800938/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,2-Urban,"Behind Rajiv Gandhi Kala Mandir , Durgabhat ,Ponda Goa.",403401,N/A,ghsjunabazar@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.573635,N/A,N/A,G.H.S. KALAY,https://kys.udiseplus.gov.in/#/schooldetail/4801327/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,khodwamol Kalay Sanguem,403704,N/A,ghskalay@yahoo.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.628625,N/A,N/A,G.H.S KHOTIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4801432/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Pishemat Khotigao, Canacona - Goa",403702,N/A,ghskhotigao03.14@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.681359,N/A,N/A,G.H.S KUNDAI,https://kys.udiseplus.gov.in/#/schooldetail/4800567/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Dassolwada Kundai Ponda-Goa,403115,N/A,ghskundai0@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.733108,N/A,N/A,G.H.S. MAINA,https://kys.udiseplus.gov.in/#/schooldetail/4801216/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,KAVRE PIRLA QUEPEM GOA,403705,N/A,ghsmaina@yahoo.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.785551,N/A,N/A,G.H.S. MALKARNEM,https://kys.udiseplus.gov.in/#/schooldetail/4801279/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Gaonkarwada, Malkarnem - Goa",403704,N/A,ghsmq_0711@yahoo.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.840711,N/A,N/A,"G.H.S. NETORLIM, SANGUEM",https://kys.udiseplus.gov.in/#/schooldetail/4801343/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Govt. high school Netorlim Sanguem Goa,403704,N/A,ghsnetorlim@yahoo.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.893821,N/A,N/A,G.H.S PADDI,https://kys.udiseplus.gov.in/#/schooldetail/4801217/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Paddi Barcem Quepem Goa,403703,N/A,ghspaddi@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:48.947922,N/A,N/A,G.H.S. SADOLXEM CANACONA,https://kys.udiseplus.gov.in/#/schooldetail/4801477/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Sadolxem, Canacona-Goa",403702,N/A,govthighschoolsadolxem1@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.007737,N/A,N/A,G.H.S. SAVOI VEREM,https://kys.udiseplus.gov.in/#/schooldetail/4800690/12,South Goa,Ponda,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Savoi- Verem Ponda Goa,403401,N/A,ghs0607savoiverem@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.079774,N/A,N/A,G. H.S. SHELDEM,https://kys.udiseplus.gov.in/#/schooldetail/4801284/12,South Goa,Quepem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Kamnasai, Sheldem Quepem",403705,N/A,ghs_sheldem@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.136889,N/A,N/A,GHS SHIGAO,https://kys.udiseplus.gov.in/#/schooldetail/4801511/12,South Goa,Dharbandora,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"GHS Shigao, Dharbandora",403410,N/A,ghsscg@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.192571,N/A,N/A,G.H.S SHRISTHAL,https://kys.udiseplus.gov.in/#/schooldetail/4801446/12,South Goa,Canacona,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,Shristhal Canacona Goa,403702,N/A,ghsshristhal1@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.249775,N/A,N/A,"G.H.S. VADDEM, KURDI",https://kys.udiseplus.gov.in/#/schooldetail/4801330/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Vaddem-Curdi, Sanguem-Goa. Pin Code 403704",403704,N/A,hmghsvksan@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.308553,N/A,N/A,G.H.S. VALKINI,https://kys.udiseplus.gov.in/#/schooldetail/4801314/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Valkini Colony No.2, Bhati Sanguem",403704,N/A,ghs_valkini@rediffmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:49.372078,N/A,N/A,G.H.S. ZAMBAULIM,https://kys.udiseplus.gov.in/#/schooldetail/4801356/12,South Goa,Sanguem,2025-26,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"Near Shri Damodar Temple, Zambaulim",403705,N/A,ghszambaulim@yahoo.co.in
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:58.903982,N/A,N/A,GMS PALOLEM,https://kys.udiseplus.gov.in/#/schooldetail/4801412/12,South Goa,Canacona,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 7,3-Co-educational,2-Urban,GPMS PALOLEM CANACONA GOA,403702,N/A,gmspalolem@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:58.952091,N/A,N/A,G.M.S.PATNE,https://kys.udiseplus.gov.in/#/schooldetail/4801472/12,South Goa,Canacona,2025-26,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,GPMS PATNEM CANACONA -GOA,403702,N/A,akshadadesai1@gmail.com
True,True,GOA,130,SOUTH GOA,4002,2025-08-20T16:12:59.007365,N/A,N/A,"GOMANTAK VIDYALAYA, PILIYE",https://kys.udiseplus.gov.in/#/schooldetail/4801479/12,South Goa,Dharbandora,2025-26,7-Upper Pr. and Secondary,4-Government Aided,5 To 10,3-Co-educational,1-Rural,PILIEM- DHARBANDODA GOA,403406,N/A,gomantakvidya@gmail.com
